"addi C3 NMR shift","aryl hali C1 NMR","base N1 elec charge","liga C10 NMR shift","y.obs","mu.hat","g(mu.hat)","intercept","addi","aryl","base","liga","addi:aryl","addi:base","addi:liga","aryl:base","aryl:liga","base:liga","addi:aryl:base","addi:aryl:liga","addi:base:liga","aryl:base:liga","addi:aryl:base:liga"
"139.05","154.47","-0.755","139.15","0.5649708","0.6369954","1.7236766","-7.81691913"," 0.95778736"," 5.69853001","-2.27100831"," 1.46124871","-0.37989305"," 2.49510423"," 1.22197030"," 0.09309991"," 1.11315114","-0.92414298","-0.41972515","-0.21184706","-0.46072381"," 1.40985428","-0.24280990"
"152.44","-339.2","-0.784","139.04","0.5647945","0.5680075","0.8253101","-7.81691913"," 1.35651170"," 7.66218589","-0.58174228","-0.51816555"," 0.09825812","-0.64461026","-0.40638905"," 0.29312370"," 1.50980178","-0.45653482","-0.20174502"," 0.21099955","-0.11843236"," 0.44427393","-0.00530611"
"151.87","133.69","-0.784","139.15","0.5647870","0.6394903","1.7582908","-7.81691913"," 2.94521985"," 5.50410692","-0.58174228"," 1.46124871","-0.50181888","-0.35695194","-0.34563537"," 0.72536234"," 0.46056003"," 0.24719080"," 0.32551238","-0.63400492"," 0.18991736"," 0.11080867"," 0.02543628"
"143.71","-332.15","-0.755","139.04","0.5641870","0.5407056","0.4904225","-7.8169191","-0.5969895"," 7.3334849","-2.2710083","-0.5181656"," 0.1468396"," 1.8714051"," 1.5351776","-1.3263767"," 1.3383171","-0.2494850"," 0.2045295"," 0.2265355"," 1.2547993","-0.8012727"," 0.1595509"
"153.95","154.47","-0.784","139.15","0.5633395","0.5608332","0.7365743","-7.816919130"," 2.516882179"," 5.698530012","-0.581742283"," 1.461248710"," 0.312744393","-0.651833488","-0.496760109","-0.668906248"," 1.113151143"," 0.247190800"," 0.009073127"," 0.518907252"," 0.171660293","-0.808060686","-0.288591702"
"143.07","-339.2","-0.784","139.15","0.5621933","0.5465778","0.5618675","-7.81691913","-3.77121445"," 7.66218589","-0.58174228"," 1.46124871"," 0.11756030"," 0.82523948"," 0.60381303"," 0.29312370"," 0.29261367"," 0.24719080"," 0.23922581"," 0.47765937","-0.08370617"," 0.26816487"," 0.32742390"
"140.71","-625.55","-0.611","140.09","0.5613505","0.6104204","1.3656966","-7.81691913"," 1.67333197"," 3.40717505"," 2.85275059"," 2.49920978","-0.57966975","-0.70486488"," 1.12556021","-1.54930924","-1.11615814"," 0.22397904"," 0.33168482"," 0.16823635"," 0.82191319"," 0.07734783","-0.04857110"
"143.71","-1201.76","-0.784","139.04","0.5603747","0.5136754","0.1641782","-7.81691913","-0.59698952"," 9.07355007","-0.58174228","-0.51816555"," 0.32778016"," 0.02844962"," 1.53517762","-0.71107918"," 0.67780835","-0.45653482"," 0.24828211"," 0.19841558","-0.20322838","-1.16182478"," 0.12119838"
"150.81","-332.15","-0.755","139.04","0.5603413","0.5601775","0.7284931","-7.816919130"," 3.640144864"," 7.333484917","-2.271008308","-0.518165553","-0.230097699"," 0.891658123"," 0.427275327","-1.326376684"," 1.338317059","-0.249484951","-0.279785810"," 0.059948162"," 0.537803880","-0.801272743","-0.007028374"
"142.55","133.69","-0.611","139.15","0.5599063","0.7019909","2.7052384","-7.81691913","-0.53988706"," 5.50410692"," 2.85275059"," 1.46124871","-0.44553130","-0.30857345","-0.23380046"," 0.61729364"," 0.46056003"," 0.67695218","-0.24754771","-0.02457118"," 0.66711205"," 0.06651724"," 0.01552734"
"153.95","-332.15","-0.755","139.15","0.5596628","0.5246592","0.2963438","-7.81691913"," 2.51688218"," 7.33348492","-2.27100831"," 1.46124871"," 0.29319572"," 2.06883723","-0.49676011","-1.32637668"," 0.04151308","-0.92414298"," 0.97089728","-0.40367954","-0.34395148","-0.41549525","-0.39138186"
"142.55","132.85","-0.784","140.09","0.5596431","0.5562908","0.6806883","-7.81691913","-0.53988706"," 5.82232759","-0.58174228"," 2.49920978","-0.37470538"," 0.26243297"," 0.95706857","-0.06597147","-0.54790701"," 0.14951019","-0.11558853"," 0.25697306"," 0.10960314"," 0.45474200"," 0.21154187"
"143.71","133.69","-0.611","140.09","0.5595219","0.6388588","1.7495111","-7.8169191","-0.5969895"," 5.5041069"," 2.8527506"," 2.4992098","-0.2653025","-1.8998547","-0.8765469"," 0.6172936"," 0.9951352"," 0.2239790","-0.7664741","-0.1433418"," 0.9013935"," 0.1812220"," 0.3398490"
"151.67","-332.15","-0.784","139.04","0.5578952","0.6377468","1.7340820","-7.81691913","-4.27337735"," 7.33348492","-0.58174228","-0.51816555","-0.24548831"," 6.24449743"," 0.28338035"," 0.16542192"," 1.33831706","-0.45653482","-0.10238412"," 0.02607741"," 0.09325378"," 0.53671310","-0.29245238"
"156.59","-339.2","-0.611","139.58","0.5576912","0.6260745","1.5743111","-7.81691913"," 4.15165509"," 7.66218589"," 2.85275059","-3.44229294","-0.92349564","-0.58867606"," 0.82263274","-0.20330903"," 0.09305297","-1.60695099","-0.41252480"," 0.24424238"," 0.05478235"," 0.76441922","-0.07724157"
"153.95","156.88","-0.755","140.09","0.5570352","0.5343571","0.4134584","-7.81691913"," 2.51688218"," 7.82963670","-2.27100831"," 2.49920978","-0.74538708"," 2.06883723","-0.42939260","-0.62861293"," 0.31504510","-0.37348923","-0.22429186","-0.80321855"," 0.02980173","-0.59382730","-0.95980734"
"163.09","133.69","-0.784","139.15","0.5560412","0.5942417","1.1558446","-7.8169191"," 0.2449578"," 5.5041069","-0.5817423"," 1.4612487"," 2.2790067","-1.8155316","-2.9622900"," 0.7253623"," 0.4605600"," 0.2471908"," 0.7180482"," 2.4034915","-0.4421772"," 0.1108087"," 0.6197232"
"151.67","133.69","-0.784","139.04","0.5559013","0.5392355","0.4725757","-7.81691913","-4.27337735"," 5.50410692","-0.58174228","-0.51816555","-0.04377126"," 6.24449743"," 0.28338035"," 0.72536234"," 0.61688435","-0.45653482"," 0.15646639"," 0.04159281"," 0.09325378"," 0.52974227","-0.03220054"
"163.09","154.47","-0.784","139.15","0.5558165","0.5980360","1.2045931","-7.8169191"," 0.2449578"," 5.6985300","-0.5817423"," 1.4612487"," 2.6292985","-1.8155316","-2.9622900","-0.6689062"," 1.1131511"," 0.2471908"," 0.8538385"," 2.1057355","-0.4421772","-0.8080607"," 1.9462693"
"151.95","48.97","-0.611","139.04","0.5556586","0.5594905","0.7200314","-7.816919130"," 3.599992768"," 4.193294947"," 2.852750591","-0.518165553","-0.407512206","-0.873118845"," 0.437446835","-0.742700718"," 0.063722378"," 0.706019773","-0.527688058","-0.003822586","-0.421738390"," 0.128162211"," 0.050307403"
"140.71","156.88","-0.784","139.15","0.5546041","0.6511448","1.9226467","-7.8169191"," 1.6733320"," 7.8296367","-0.5817423"," 1.4612487","-2.0542657","-0.4510711","-0.3020655","-0.1279343"," 0.3499326"," 0.2471908"," 1.8442404","-0.9454575"," 0.2003895","-0.7779417"," 1.3740732"
"156.59","156.88","-0.611","139.58","0.5541075","0.5295224","0.3550124","-7.81691913"," 4.15165509"," 7.82963670"," 2.85275059","-3.44229294","-2.25084540","-0.58867606"," 0.82263274"," 0.75654724","-0.09056812","-1.60695099"," 0.08778016","-1.37671312"," 0.05478235"," 0.17973522"," 0.79245803"
"152.98","-332.15","-0.784","139.04","0.5526466","0.5793293","0.9666799","-7.8169191298"," 1.3268763068"," 7.3334849169","-0.5817422832","-0.5181655533"," 0.1360855499","-0.0199258337","-0.2609949272"," 0.1654219247"," 1.3383170593","-0.4565348216","-0.1231746487","-0.0384295204","-0.0546288109"," 0.5367131038"," 0.0002965661"
"163.09","132.85","-0.611","139.15","0.5523936","0.5956364","1.1737327","-7.81691913"," 0.24495780"," 5.82232759"," 2.85275059"," 1.46124871"," 2.17311916","-3.60084064","-2.96229005","-1.12328525"," 0.22244519"," 0.67695218"," 1.18404012"," 1.71344368","-0.06833509","-0.24766614"," 0.64178394"
"140.71","-625.55","-0.784","140.09","0.5519349","0.5770066","0.9375325","-7.81691913"," 1.67333197"," 3.40717505","-0.58174228"," 2.49920978","-0.57966975","-0.45107105"," 1.12556021"," 0.76034762","-1.11615814"," 0.14951019"," 0.46450503"," 0.16823635"," 0.99504676"," 0.19126827"," 0.04890162"
"150.81","125.44","-0.611","139.04","0.5518037","0.5229280","0.2754843","-7.81691913"," 3.64014486"," 1.82448122"," 2.85275059","-0.51816555","-0.08704117","-0.87242441"," 0.42727533","-1.55613565"," 1.46519998"," 0.70601977","-0.16591378"," 0.17608469","-0.17346735"," 0.29223728"," 0.08135760"
"152.98","132.85","-0.784","140.09","0.5517541","0.5847558","1.0350941","-7.81691913"," 1.32687631"," 5.82232759","-0.58174228"," 2.49920978","-0.05687338","-0.01992583"," 0.27630125","-0.06597147","-0.54790701"," 0.14951019"," 0.07734028"," 0.13557964","-0.60639390"," 0.45474200","-0.01105989"
"154.33","48.97","-0.611","139.04","0.5516379","0.6098090","1.3576667","-7.816919130"," 3.935120335"," 4.193294947"," 2.852750591","-0.518165553","-0.803631525","-0.750936791"," 1.104085928","-0.742700718"," 0.063722378"," 0.706019773","-0.694671496","-0.002208265","-0.201672193"," 0.128162211","-0.094583813"
"142.55","-332.15","-0.784","139.15","0.5513287","0.5570626","0.6901685","-7.81691913","-0.53988706"," 7.33348492","-0.58174228"," 1.46124871","-0.07298622"," 0.26243297","-0.23380046"," 0.16542192"," 0.04151308"," 0.24719080"," 0.11620170"," 0.31665659"," 0.11832703","-0.01996458","-0.10700948"
"153.74","154.47","-0.755","139.04","0.5508984","0.6091006","1.3483730","-7.81691913"," 2.94516355"," 5.69853001","-2.27100831","-0.51816555"," 0.08385139"," 1.55155214"," 0.03969643"," 0.09309991"," 0.05818914","-0.24948495"," 0.22760379","-0.13554891"," 0.28643994"," 1.57077085","-0.21539725"
"150.81","-625.55","-0.611","139.04","0.5501223","0.6089795","1.3467862","-7.816919130"," 3.640144864"," 3.407175051"," 2.852750591","-0.518165553","-0.690852901","-0.872424405"," 0.427275327","-1.549309239"," 2.099052883"," 0.706019773","-0.301840223"," 0.090156584","-0.173467347"," 0.003810518"," 0.043379386"
"142.24","-1201.76","-0.611","139.58","0.5500355","0.6334564","1.6748984","-7.81691913","-0.84134113"," 9.07355007"," 2.85275059","-3.44229294"," 0.05228748"," 1.79075040"," 0.83231586"," 2.08339405","-1.02552078","-1.60695099","-0.44512136"," 0.07177413","-0.77416476"," 0.67624353"," 0.19414332"
"142.24","-332.15","-0.784","139.04","0.5492415","0.5816393","0.9957480","-7.81691913","-0.84134113"," 7.33348492","-0.58174228","-0.51816555","-0.18811495"," 1.79549287","-0.02851079"," 0.16542192"," 1.33831706","-0.45653482"," 0.23717464","-0.07450527"," 0.18009751"," 0.53671310","-0.08512007"
"139.05","132.85","-0.755","139.15","0.5491418","0.6200524","1.4933416","-7.81691913"," 0.95778736"," 5.82232759","-2.27100831"," 1.46124871","-0.45844304"," 2.49510423"," 1.22197030"," 1.18925671"," 0.22244519","-0.92414298","-0.42835660","-0.10422689","-0.46072381"," 0.61938799","-0.03236569"
"142.24","-339.2","-0.784","140.09","0.5490008","0.5796073","0.9701733","-7.81691913","-0.84134113"," 7.66218589","-0.58174228"," 2.49920978","-0.34329384"," 1.79549287"," 0.17357624"," 0.29312370","-1.89546842"," 0.14951019"," 0.19090421","-0.02589401","-0.73597939"," 0.50324117","-0.05643250"
"143.12","-625.55","-0.611","139.15","0.5489241","0.5152239","0.1827882","-7.8169191"," 0.4585514"," 3.4071751"," 2.8527506"," 1.4612487","-0.3066176"," 1.0399498","-1.0372664","-1.5493092"," 0.1487445"," 0.6769522","-0.1140606"," 0.4202773"," 0.6791297","-0.4067900"," 0.2689718"
"152.98","-1201.76","-0.784","139.04","0.5486278","0.4684913","-0.3790085","-7.816919130"," 1.326876307"," 9.073550073","-0.581742283","-0.518165553"," 0.083537467","-0.019925834","-0.260994927","-0.711079178"," 0.677808355","-0.456534822","-0.176919786"," 0.208450331","-0.054628811","-1.161824782"," 0.009504069"
"145.72","133.69","-0.611","140.09","0.5484245","0.6926562","2.5519110","-7.816919130","-3.285502488"," 5.504106923"," 2.852750591"," 2.499209779","-0.441125904"," 1.019716928"," 0.075745747"," 0.617293639"," 0.995135176"," 0.223979039","-0.014841990"," 0.102001980","-0.006026624"," 0.181221970"," 0.045165387"
"143.12","-1201.76","-0.611","139.58","0.5483361","0.6453853","1.8408606","-7.81691913"," 0.45855140"," 9.07355007"," 2.85275059","-3.44229294"," 0.45880454"," 1.03994982","-0.31803133"," 2.08339405","-1.02552078","-1.60695099","-0.02822168"," 0.15490354","-0.73858350"," 0.67624353"," 0.01923341"
"142.55","133.69","-0.784","140.09","0.5477135","0.6318629","1.6530555","-7.81691913","-0.53988706"," 5.50410692","-0.58174228"," 2.49920978","-0.44553130"," 0.26243297"," 0.95706857"," 0.72536234"," 0.99513518"," 0.14951019","-0.10572710"," 0.10485237"," 0.10960314","-0.19547540"," 0.03105633"
"150.81","-625.55","-0.755","139.04","0.5476986","0.5435109","0.5245199","-7.81691913"," 3.64014486"," 3.40717505","-2.27100831","-0.51816555","-0.69085290"," 0.89165812"," 0.42727533"," 0.78896161"," 2.09905288","-0.24948495"," 0.57526042"," 0.09015658"," 0.53780388","-0.30188198","-0.08465604"
"152.98","154.47","-0.755","139.04","0.5469797","0.5709782","0.8622372","-7.81691913"," 1.32687631"," 5.69853001","-2.27100831","-0.51816555"," 0.43669700"," 1.92466587","-0.26099493"," 0.09309991"," 0.05818914","-0.24948495"," 0.22465209","-0.19327264"," 0.68044329"," 1.57077085"," 0.15815826"
"142.24","-332.15","-0.784","140.09","0.5465489","0.6397798","1.7623202","-7.81691913","-0.84134113"," 7.33348492","-0.58174228"," 2.49920978","-0.18811495"," 1.79549287"," 0.17357624"," 0.16542192","-0.42189627"," 0.14951019"," 0.23717464"," 0.01944129","-0.73597939"," 0.13697749","-0.16197601"
"154.33","-625.55","-0.755","139.04","0.5463241","0.6021585","1.2578702","-7.81691913"," 3.93512034"," 3.40717505","-2.27100831","-0.51816555","-0.60371271","-0.17770823"," 1.10408593"," 0.78896161"," 2.09905288","-0.24948495"," 1.35335738","-0.10256393"," 0.69197433","-0.30188198","-0.08041252"
"151.95","154.47","-0.755","140.09","0.5463080","0.5720340","0.8753879","-7.81691913"," 3.59999277"," 5.69853001","-2.27100831"," 2.49920978"," 0.09559790"," 0.07392529","-0.53844766"," 0.09309991"," 0.42203430","-0.37348923"," 0.57365525","-0.05277056","-0.13586249","-1.00586409"," 0.01370417"
"153.74","154.47","-0.784","139.15","0.5458472","0.5336121","0.4044437","-7.816919130"," 2.945163547"," 5.698530012","-0.581742283"," 1.461248710"," 0.083851385","-0.626484654","-0.511547257","-0.668906248"," 1.113151143"," 0.247190800"," 0.008801042","-0.125319358"," 0.169027828","-0.808060686","-0.183541199"
"139.05","132.85","-0.611","139.04","0.5456472","0.5634520","0.7688947","-7.81691913"," 0.95778736"," 5.82232759"," 2.85275059","-0.51816555","-0.45844304","-0.39650578","-0.37419949","-1.12328525"," 0.42880578"," 0.70601977"," 0.21371757"," 0.13064065"," 0.24706745"," 0.02292087"," 0.07437532"
"153.74","133.69","-0.755","139.04","0.5456358","0.4349157","-0.7890811","-7.81691913"," 2.94516355"," 5.50410692","-2.27100831","-0.51816555"," 0.61755359"," 1.55155214"," 0.03969643","-1.34265598"," 0.61688435","-0.24948495"," 0.14359788"," 0.13400740"," 0.28643994","-0.62111223"," 0.19126290"
"153.95","154.47","-0.755","140.09","0.5453337","0.6053243","1.2990171","-7.81691913"," 2.51688218"," 5.69853001","-2.27100831"," 2.49920978"," 0.31274439"," 2.06883723","-0.42939260"," 0.09309991"," 0.42203430","-0.37348923","-0.02142406","-0.17180206"," 0.02980173","-1.00586409","-0.25222297"
"153.95","132.85","-0.784","140.09","0.5446827","0.6168488","1.4506412","-7.81691913"," 2.51688218"," 5.82232759","-0.58174228"," 2.49920978"," 0.23750548","-0.65183349","-0.42939260","-0.06597147","-0.54790701"," 0.14951019","-0.00444293","-0.11019007"," 0.05631641"," 0.45474200","-0.07745344"
"151.95","-625.55","-0.784","139.15","0.5442114","0.5536925","0.6488174","-7.81691913"," 3.59999277"," 3.40717505","-0.58174228"," 1.46124871","-0.19285596"," 0.79919356","-0.43274835"," 0.76034762"," 0.14874446"," 0.24719080","-0.38985230","-0.76525418"," 0.13936439","-0.01232354"," 0.27725579"
"163.09","132.85","-0.755","139.15","0.5439040","0.5812729","0.9911317","-7.8169191"," 0.2449578"," 5.8223276","-2.2710083"," 1.4612487"," 2.1731192"," 5.4163722","-2.9622900"," 1.1892567"," 0.2224452","-0.9241430","-2.5204123"," 1.7134437"," 0.5105123"," 0.6193880","-1.8871668"
"156.59","-332.15","-0.755","139.15","0.5437432","0.5234574","0.2818611","-7.81691913"," 4.15165509"," 7.33348492","-2.27100831"," 1.46124871","-0.72066241"," 1.05441034","-0.21499355","-1.32637668"," 0.04151308","-0.92414298"," 0.55597004","-0.13219271","-0.46649108","-0.41549525","-0.02813897"
"143.07","156.88","-0.784","140.09","0.5430595","0.6387148","1.7475119","-7.81691913","-3.77121445"," 7.82963670","-0.58174228"," 2.49920978","-0.07905911"," 0.82523948"," 1.26109264","-0.12793431"," 0.31504510"," 0.14951019"," 0.32111153"," 0.59066676"," 0.47972524"," 0.15543613","-0.30229232"
"148.88","-1201.76","-0.784","140.09","0.5429333","0.2285854","-4.0639327","-7.81691913","-7.41839361"," 9.07355007","-0.58174228"," 2.49920978"," 0.97375719","-0.57221366"," 0.29270131","-0.71107918","-0.78274922"," 0.14951019"," 0.65219201"," 0.27092846","-0.30474036"," 0.15664787"," 0.05540781"
"140.71","48.97","-0.611","139.15","0.5424579","0.5213914","0.2569795","-7.8169191"," 1.6733320"," 4.1932949"," 2.8527506"," 1.4612487","-0.1019172","-0.7048649","-0.3020655","-0.7427007","-1.1364284"," 0.6769522"," 0.2939059"," 0.3021136"," 0.1970782","-0.9584585"," 0.3696577"
"154.33","125.44","-0.611","139.04","0.5423706","0.5705741","0.8572072","-7.81691913"," 3.93512034"," 1.82448122"," 2.85275059","-0.51816555","-0.14303232","-0.75093679"," 1.10408593","-1.55613565"," 1.46519998"," 0.70601977","-0.59737033"," 0.28903512","-0.20167219"," 0.29223728","-0.02749101"
"154.33","-625.55","-0.755","140.09","0.5423706","0.4580789","-0.5051886","-7.81691913"," 3.93512034"," 3.40717505","-2.27100831"," 2.49920978","-0.60371271","-0.17770823","-0.18325430"," 0.78896161","-1.11615814","-0.37348923"," 1.35335738"," 0.13455215"," 0.10627887","-0.26861610"," 0.08102236"
"142.24","154.47","-0.784","140.09","0.5422896","0.5682260","0.8280219","-7.81691913","-0.84134113"," 5.69853001","-0.58174228"," 2.49920978"," 0.15268220"," 1.79549287"," 0.17357624","-0.66890625"," 0.42203430"," 0.14951019","-0.09030896","-0.01783589","-0.73597939"," 0.62595504"," 0.06406427"
"154.33","138.83","-0.784","140.09","0.5422375","0.5389909","0.4696072","-7.816919130"," 3.935120335"," 2.704203832","-0.581742283"," 2.499209779","-0.007541944"," 0.928645022","-0.183254299"," 1.244009931","-1.009788983"," 0.149510189","-0.458819102"," 0.075151878","-0.036568362","-0.824412614","-0.147197011"
"152.44","-1201.76","-0.611","139.58","0.5407334","0.5973192","1.1953631","-7.81691913"," 1.35651170"," 9.07355007"," 2.85275059","-3.44229294"," 0.17903978","-1.49885982","-0.23180768"," 2.08339405","-1.02552078","-1.60695099","-0.12451519"," 0.22407322"," 0.47028156"," 0.67624353"," 0.02638513"
"150.81","132.85","-0.755","139.58","0.5399699","0.5416917","0.5024007","-7.81691913"," 3.64014486"," 5.82232759","-2.27100831","-3.44229294"," 0.47303652"," 0.89165812"," 0.20374499"," 1.18925671","-0.10334396"," 1.54711716"," 0.21898280"," 0.18503242","-0.42571099"," 0.48632482","-0.09594995"
"139.05","154.47","-0.755","140.09","0.5394447","0.5583831","0.7064037","-7.81691913"," 0.95778736"," 5.69853001","-2.27100831"," 2.49920978","-0.37989305"," 2.49510423"," 0.14996399"," 0.09309991"," 0.42203430","-0.37348923","-0.41972515"," 0.09953258"," 0.31677027","-1.00586409"," 0.24127018"
"142.24","133.69","-0.784","139.15","0.5391867","0.5765069","0.9312718","-7.8169191","-0.8413411"," 5.5041069","-0.5817423"," 1.4612487","-0.1085340"," 1.7954929","-0.9773813"," 0.7253623"," 0.4605600"," 0.2471908"," 0.2198691","-0.1225291"," 0.6525019"," 0.1108087"," 0.2025773"
"151.87","-339.2","-0.611","139.58","0.5388645","0.5519390","0.6273451","-7.81691913"," 2.94521985"," 7.66218589"," 2.85275059","-3.44229294","-0.27750231","-1.54113161"," 1.23023243","-0.20330903"," 0.09305297","-1.60695099","-0.06693576"," 0.27221383","-0.22260050"," 0.76441922","-0.01508741"
